pos_0,pos_1,pos_2,pos_3,pos_4,pos_5,pos_6,pos_7,pos_8,pos_9,pos_10,pos_11,pos_12,pos_13,pos_14,pos_15,move_label
-0.19913007503549762,8.55203078709085,3.3330712849305026,4.595692748532955,-8.640486417508168,-10.401262834184845,-12.72990069044577,8.838547793862801,-1.1787731463765319,8.54843701088182,-14.793133633793257,13.639337963964982,7.176396484014981,-5.995000566110458,-7.725798372880362,-5.334069517051146,0
-9.822486229663841,-2.0291981291300867,0.1867860253553093,0.9683214782400853,2.28904216363611,-9.030130140032,-4.614348132057737,0.7644279137442962,-2.493510763470619,3.705539211234639,-7.213383162287887,-2.0986327523745483,2.1549671672278388,-5.009295599426143,2.958595220818839,-7.220401281569889,1
-6.12940847679606,5.495626692256933,2.8437682830970115,1.439551804661114,-6.102358277156259,-3.1917190509020665,-6.694178698630962,6.923676590590135,1.9747597151074536,1.6551281443263868,-9.634592954064926,8.67655044593954,7.45564921685366,-7.821295145315284,-5.065134370255057,-2.5000625204248794,0
-10.739511251649322,9.173068402490784,11.466730972736048,6.515597958962766,-7.85021582201008,-10.053618829749428,3.4997283712571923,-1.3861141360225486,-2.6278798611299035,-3.5614316537720914,-8.048256473105946,11.909190812396368,0.8542239955573283,2.239452129119737,-2.537204846411281,1.8257613165528337,2
2.8506626002605637,10.59908368399335,-0.4229776304159163,2.439305470864301,-8.53409335307224,-4.749026256285386,-10.819629602717761,7.036681811831456,3.2847684323153183,6.3258395413462125,-12.58905113172339,8.561943953637515,5.461489538106045,-7.3865408678687565,-1.9498650551552457,-5.319455525528935,0
-1.8542104687016008,9.67655963209118,-10.292731625226912,7.168507649397069,-10.27786783963985,8.390762970568568,3.6443653334161725,-8.839823788818014,-9.992786061989605,2.622971851476093,6.504165793232019,4.717650700903183,6.481494365972514,-9.68457849518375,-3.748695264643918,-6.963709046579085,4
-3.3100658935385505,10.074700994203113,5.94696755631685,0.5389196740942845,-6.9405136718037275,-1.5244336967462875,-4.519469831384232,8.414332089683784,2.1173089302846764,4.461529872716562,-8.054515182257909,6.841215630243872,6.0054114724500725,-9.92467797112845,-5.36544284934479,-4.713919953674472,0
-2.32105256411312,0.4435481313605349,-4.176686326655889,6.065910721660975,-8.364327007837693,9.073757148854318,7.156021580024217,-7.078683410848835,-7.448479214532782,3.478855717306665,1.3898562401318584,6.298710248636008,5.204046397261383,-9.653835505701013,-0.6055410979258982,-9.200772344712616,4
-1.7947196091425752,-2.586179654276515,0.019650217041122797,-2.6113398619241592,0.4951283483736526,-5.755056369247345,-3.506001370961747,-4.019867774608011,-3.399987025849801,0.7969549986788254,-5.132399238583572,-3.6273181601329054,2.08665187584412,-9.729612285805668,3.848753976624255,-7.3446312749788305,1
-4.121856855415993,0.1907598616865484,2.422524730947642,-2.5983879846522173,-0.3234091663754226,-2.574891371123692,-1.1045227904822545,-1.2175188754546264,-1.4448105627838603,3.3049211360515733,-6.937041297010438,3.0065603175326974,6.559757142077372,-5.2128829249195725,0.9287734835630812,-9.388561109476697,1
-4.5517505876844675,-2.304233539204985,11.149548910841181,6.835674761970573,9.203487982033044,4.441503086821881,0.7489567273331106,10.541936637422367,-10.858200033417866,-12.40976604224413,-9.663219241241555,-3.8477872698035593,-1.8875456651735865,-2.7517227557357415,8.16876471361661,-2.21800895301841,3
1.3484683607943309,5.522576673568347,-10.086680051145454,9.999231493339714,-9.507650852586716,10.060707415339621,5.286710486190858,-7.675057972451467,-7.429926798512586,6.623944895538326,2.9457683189042396,1.3186697513185655,3.1914193994211133,-12.622557254323436,-2.8001265580766237,-10.674282790208395,4
-2.4387447296299296,8.991488636587812,7.354617750807046,3.1599152661406142,-6.94219458801413,-4.8356938452752285,-5.362808884092727,8.71804868137836,2.0481817844726273,0.8818609750455098,-12.251094271772383,8.635135282353216,5.125072310610228,-6.220646043898092,-6.221875843615219,-5.007677917039497,0
1.1051345017847398,-10.669077703437043,10.220811723105578,2.8847625454966295,13.067550854260752,9.206448288744813,0.958249600948411,6.5745652746689585,-8.49256922787067,-4.548365897658871,-9.15918954325224,-4.036290402576855,-2.0805284791656202,-6.082666692614469,5.716735365930995,-8.079414563390724,3
-7.721053106353973,3.2768495701195706,-2.934258111389657,-0.34109792124791305,0.8975542368168452,-11.478517680941529,-6.948418129167285,0.4167659158911805,-1.2683457605009494,4.332800986633771,-5.606478792200837,1.539145608691095,4.641788416997002,-5.449743670867729,1.2514754235560521,-9.904636741459266,1
-8.210263811411183,8.7305977419684,10.402579135241302,-0.16266825071999236,-2.2025508913760086,-7.731112960717404,3.128473288297474,3.920205364090922,-9.246570350080804,-1.1041517704371733,-4.333346322183797,6.106254779451001,-6.199688575341009,2.8828821285025152,-1.6639422728879074,0.9208666919394998,2
1.8101311278314385,-8.413720982447137,9.647904160686691,4.295587490204995,4.3370827951196995,2.320376960741828,2.5247101974581954,7.033590334635772,-9.61287450124694,-4.340683153882632,-6.161848530208127,-4.174755188139236,-3.077950973485013,-3.3226617817373727,3.1824112587896503,-2.3070508292589715,3
1.537226103815419,-0.09049055564122299,-10.408871049237806,5.0265036991473675,-8.473974707976133,11.147208419527633,3.966408561338029,-2.137690033948197,-12.675888445048106,1.9612156886646819,6.903922937670637,-1.1064092171957522,4.915082511537124,-0.7249041422980733,-2.860794311514376,-10.48453793623803,4
2.825426472655839,-11.088061065958126,11.040320658075201,3.4927854304035884,9.558342873053707,7.277165962953702,5.259034600681288,6.25139557961254,-6.661134215057032,-6.779111409858429,-9.4912179168134,-3.953028117632737,-4.340636967445642,-4.608266779288761,6.418129627734035,-2.2618328451113907,3
-8.361624100825537,1.2942581974422003,-2.621549204676864,-4.379223878793276,3.1062491032934307,-8.428194197243045,-5.846377227199667,-2.5873820904061047,-3.5967151628162872,2.9889564056473095,-4.308091149441547,-2.5872963196244076,3.5140726295138798,-7.914513513465167,-2.163619783947725,-8.283429157093307,1
-0.7638710461167948,-13.588550864031811,10.699750519633755,2.4518547423623516,3.7466318359777544,0.8157321960926236,3.9929517267160555,8.759028326474752,-8.79429091074224,-2.6077818442101917,-7.502142514231558,0.547356722070079,-5.70829288662785,-4.659395924406991,2.5329667456685527,-3.438389295766882,3
-2.695281195802866,10.565966372075017,5.084131338561236,-1.365191212834521,-5.929132563636362,-5.353645230066389,-7.438851636808411,10.025474729385257,4.107105621236435,5.309401753992001,-9.763724392730568,5.245794709449908,7.7228983638399,-5.233998568526699,-5.684553562869554,-9.523781242482098,0
-9.625425046296368,5.607592965216249,7.525938969015108,7.4711467248637575,-3.1035282630913366,-7.626408204955271,1.1967893256096889,-1.6507080305471409,-13.001897919211562,0.34972986193887806,-5.740085308161714,4.501077711470378,-6.28921955129405,4.073212633854964,-0.6336718921430711,-0.7192011171941572,2
-0.6361537610573529,-6.05557642191725,10.237586160131071,3.0212114504002336,8.841021749316077,4.232362365197737,-2.4646261831267946,9.354350720192977,-9.189836812288567,-5.574641732564048,-9.140191664310114,-5.934393506394207,-2.3395899611212005,-7.65577262705922,10.05218107804209,-6.2548593282781235,3
-2.2890299094688977,-3.2625721217547876,1.2687694171496111,-6.670568764325194,1.2771297145667109,-6.584622271329927,0.8320616951642741,5.102033255887236,0.6382073321811763,5.245527681059303,-4.67026023563143,2.503827332956823,1.0466223133478705,-4.582963355819239,2.7260739360072717,-5.345159803525684,1
-8.007466226516458,11.966412372130364,7.821068014961861,11.412795310160298,-5.221801951496047,-7.965540186521981,2.003446540227297,-0.6387730354073209,-11.914789534692613,-1.4615662948163992,-12.04253257856705,8.52475391130637,-2.338281929227393,4.8654611548660185,-9.694926880359011,5.506534555875917,2
-10.989653391703722,12.366317747830406,12.238137434482697,6.503688205448704,-3.7087299605924957,-6.661413292082553,1.530402854602492,-1.1218714272977677,-12.940194164627375,2.0946773159827425,-13.215962633800281,11.94495761264814,-5.649700602915788,2.721278232251698,-5.335113243423045,-0.31873676124897465,2
-0.17757866270734635,-1.3557505746868537,-6.813270499532037,4.3427044956706755,-6.971625528826139,11.011946425116168,7.474159314966311,-5.195890250046833,-2.551042141556782,3.7394191565698347,-0.13936150913894263,3.597417859066093,1.5054362698182455,-12.250262640333174,-5.333972064609465,-9.988091073076475,4
-5.745901312355015,11.91635309664462,3.470625832948373,2.8394293882675212,-6.99692863834923,-5.687507525218143,-8.646273028985371,4.116042355027279,4.512967283482025,2.927060098017628,-13.47976486073333,8.327909140825104,10.400752292594213,-3.6276634311507445,-7.235130991877636,-7.205054063727395,0
2.648179952611634,-6.657032354514776,12.307618919464304,6.830095622132517,3.344450531955207,6.5728795997854546,0.5533943278424549,9.63588708403589,-14.79219259989689,0.29218152017721,-7.767888984553714,-3.121201374940485,0.7274650848375064,1.2861157675094796,8.751616794509596,-0.4929007249491639,3
-2.399668943104976,8.6467811241271,7.049576628215376,7.49947718791911,-8.273356653670854,-10.30461704222364,-9.059032877514147,13.7727962596345,0.013113814939848645,8.259243569531078,-5.394058078892849,8.0142264389699,8.071310513971625,-1.682226228613132,-7.311320008326705,-6.840860703187228,0
-4.935763315542723,3.2773449191851056,-8.760021889421143,6.175255535619086,-10.398863893134385,10.638842922742278,4.903587392092714,-8.373790221021569,-6.558178988365133,8.63155860292722,2.624879967131906,5.82461413436419,6.768936940769866,-6.913353877790252,-7.0663251691022415,-5.166102456915835,4
-2.594445681530022,0.2696115185356561,-5.412871223343794,7.986268845967867,-4.48919947360669,13.121372851063354,8.811324542458888,-2.416510571400956,-9.161110195488087,6.389691286688781,6.319189584898179,6.410345739402303,4.652741341873264,-7.507048443297522,-2.918426596076033,-9.817451080647546,4
-4.650072509969701,0.3161305029995902,-5.155783993859709,-5.067990198055685,4.463015803247055,-5.772110246692748,-2.9054427258426125,-2.548328916173766,-0.8609424190888394,4.052716379176655,-4.259453306326469,1.337121129245707,3.0783384972228482,-10.386078852268996,-3.2324602616493445,-3.846635746869931,1
-9.722239325533712,11.492522024557708,6.493900414108591,8.987719445463144,-3.521490452544459,-8.887939194567755,3.6349764418223587,-1.4651120397353274,-4.508528062060131,-2.78815961645213,-11.218527675562127,10.777165271756843,-6.31323770595931,5.501778380408619,0.48281147930999335,-0.6031271437978678,2
-2.5291292263442937,12.714146475423387,4.833299605347147,-0.180040819379927,-3.071816997977127,-5.5328344840643,-11.431443142452151,6.847676220289682,-0.1667453985977172,0.7044522285100685,-7.272866245254848,14.171738644415212,3.1524338814605826,-4.34579469470805,-7.990107078662555,-7.549723262343064,0
-9.434574404385554,12.36916920963662,8.811759217005777,6.747552192666341,-1.042649256177424,-9.989986431987088,7.5816334914853725,-5.023103649566416,-3.485129975322427,-1.0281507576545328,-9.918976447258837,3.4613826136182855,-5.961387161443894,0.6509293595124297,-5.284894341645462,0.058083009084017256,2
0.8926797310508205,-6.567457783233704,8.257601586311965,9.818222831311372,6.571655184144355,9.826037451642128,2.848631547986911,11.591282831801124,-9.898122670905373,-7.912764999426493,-6.3552794530957435,-2.430090113909437,-6.088797572902256,-5.921281900680258,7.540706817658741,-0.770522912261741,3
-3.8195601534091748,-3.126349903939103,-2.110291247174653,-4.300928738643523,8.789040622022528,-9.990040351394573,-0.4966639324145432,-0.18061620046164606,-0.17700930443393958,10.100070438348107,-5.076260675315648,1.2575867574420543,1.7154897446969866,-6.012069539553476,4.8920701225559755,-8.1537107449947,1
-7.971725496319395,3.98888129393732,6.509531311255207,8.49147192430626,-4.2380660887864545,-9.355885976800876,0.2882254920994516,-3.896290928397594,-12.613731903009292,-0.3496635945284285,-10.80832352914825,5.769938314112355,-4.994708930919544,4.160372264211485,1.4672163523130815,-3.3783481253518177,2
-2.539814555170037,6.771150199483743,4.829390231712417,0.28026540516045273,-4.441827857606892,-7.247753047031293,-10.90207074861729,6.52005831136622,3.0546288705532367,2.752140173910972,-11.64386110300003,10.007415071969668,7.261269243780243,-7.020575724862301,-7.541096419903795,-5.751784959537233,0
1.7513440883916864,-9.776157715016934,8.902446227423919,8.152880816993955,8.661171509972167,9.154272930112342,1.1611287881063697,5.8629550791077225,-8.538510119076886,-5.307724144035461,-10.734673520442849,-4.082671496876384,-4.575112311175316,-1.7749070706118424,5.838610789068504,0.7669553966872438,3
-7.900156463337021,13.111753916297378,9.662358743589005,8.658242499607043,-7.383279429416243,-7.652154121637898,0.9412397328154709,-4.889262444037726,-9.407663821752013,2.883286538259336,-6.937190006021519,8.793919846711642,-8.656151767724488,2.7597440586097983,-3.011528455957442,0.840200997502711,2
3.390913443790446,-9.803087697446982,10.859848588951614,4.988586833114172,8.997060257579033,6.076117256128436,6.328342249023791,11.037639250218774,-10.079577868894027,-9.416869268892677,-10.05963579923386,-2.4071367695064483,-1.6259395963448018,-1.4401873026014735,8.549549488490719,-0.4410109017459467,3
-0.6699614634603628,-2.1395310954306312,7.2512679536367965,5.591571652304775,10.420744210309358,3.8182092325102923,3.158650829736515,5.799715511761211,-6.173193006876604,-8.486970281414536,-7.363531642167088,-0.7288107189979312,-0.07286289212834696,-3.9447277439268262,5.99649782571434,-4.305982406965324,3
-6.294000167614807,8.385180820035098,11.187391260050463,6.866116557870536,-6.285001440750667,-7.250255207875136,1.2054188716423613,-2.779150812419953,-7.085914534873488,0.6466488856757138,-12.285310740388455,10.821372469532832,-3.3943846722484796,1.4886245980524309,-7.609740469334719,0.039098975852637996,2
-2.7719541292711427,4.134684438011673,0.40016672240412254,-2.202775477600364,2.4466244642709922,-3.6839749239504034,-3.1327000393968936,-4.825482909560092,2.629824609653696,7.448277409207842,-7.114134409654012,-0.9140436502258757,2.589730240092754,-7.913029757431083,2.6441277021067826,-5.811245842646958,1
-9.00574047428372,9.211141680758294,6.487131349806377,12.197138651275274,-0.11673947839865484,-6.541261918891113,3.8647526834524992,-1.7274725499608523,-9.939031453160013,0.09723949852256003,-8.667848227338755,5.082006602871582,-3.988959324887418,2.8622980650177685,-8.535297372905259,-1.7496021033925384,2
-3.0365346219552882,3.170504228435826,-1.4274027752803353,-6.380103824108456,1.82939048458818,-9.072379398975286,-5.84505271673159,-3.0340598109149606,-2.859650118159184,4.933615403762672,-10.74056102421727,0.817923036704579,1.8513050656464103,-11.113713323270522,3.799011209109779,-4.2455921821877745,1
-5.550885040827413,11.843812921068485,6.8791935664236,8.685780303512121,-3.0673622089670145,-8.615248369755841,1.6248218128131384,-2.9947237538309377,-2.4347050636396084,-0.09475475038088972,-7.356904573866984,6.209159587406759,-6.774032733553758,5.955407710204495,-7.139719007090611,-0.6366739962069625,2
-10.010624157961416,10.211847864174544,12.552798315944678,3.4000549203230923,-4.821489458995751,-8.424805770453627,0.19518752476192436,0.2814229791880276,-9.369211132460947,-0.5849376757171563,-10.442103007475326,6.213061777276456,-4.842012831701048,2.7114217406595844,-4.695423183908444,-1.4197936306446408,2
-2.17141074700748,-9.116878674569382,6.6511417431197595,5.332978012973586,9.869057905377776,9.74573567884756,8.387987869959124,2.813903564960425,-6.708310986150567,-7.473169183047673,-10.561492094011173,-5.042823705369407,-4.498378383230293,-0.36170727801345315,8.680493500573345,-2.806943519734777,3
-8.8173948966555,5.022268836701349,6.961643370280305,4.766044694879571,-8.998275873672428,-7.927824049243214,3.061980918610536,-5.3791848784869085,-6.548703139911093,1.6932200639528026,-8.74464338053341,7.376237603553217,-3.3457949886200247,4.950996588271368,-2.9972695539125596,-1.660170202530686,2
-3.717163778801185,12.949253036423404,1.5754646787222484,-1.6877675165838184,-6.31849764475134,-4.2623638367455605,-4.628508527991339,6.176312258326353,4.719002318442415,4.065180382169141,-10.019878363936,11.607346886956567,8.279660012041985,-9.6941981788951,-2.672149781543248,-2.881681417562695,0
-7.354893382919711,10.048176364593107,8.612657406804988,2.9703701217797556,-2.619488812471418,-10.132262244958884,9.144902363694278,0.22931789567831684,-9.010856059489301,-1.6249249162461668,-9.544590094229603,7.587653236521268,-2.032315929174776,3.7164861114397563,-5.594857825483101,5.127462136445673,2
-0.22281907551355928,-2.42432024552508,-0.8191607177511124,-6.918673515121272,0.7648908276008497,-9.303278864583413,-5.676795180985182,-4.020569891998612,-2.2492723029719732,7.786854007311041,-8.768681339489106,0.8360423358068997,4.893189258004746,-10.353982656883534,0.35609981115976175,-7.165829089204797,1
-3.9937530667461867,-1.625942952832279,0.07171990594531508,-8.64008342587444,1.3379837133164338,-6.457354438979808,-3.6975207384893762,4.059821025825076,-0.004100254239511658,3.193382735755247,-6.245184974555488,-4.155927065393897,1.6467920039989477,-11.153631888101941,4.439372726929171,-7.963368212743007,1
-7.934054801731681,-1.4116833137707783,-3.2839555016259308,-6.525174948811323,4.310744999276961,-7.694688133891171,-4.8183941325721635,-7.68241904514305,0.7099447598637854,2.6053732407265917,-5.856692781166985,0.9781311131677117,5.249937866837477,-12.343042743397826,-5.397883351523297,-6.129893664369932,1
-7.9080723364540475,6.7645890297561095,9.765297518418894,9.42614205561938,-2.4423101155506286,-9.077592265413523,4.327657956132956,-1.7986130615335056,-7.539534841367603,-0.9104894281458553,-9.72306759240911,8.71664142426108,-7.307797116954538,0.7107486196046944,-7.237134862789809,-3.5993173377030585,2
-7.72652131691395,9.606394767417946,8.82696783154489,4.278468211933314,-1.2859568004911779,-3.9080399371515835,2.4757568206267946,-2.727367418095025,-6.331216139574433,-0.9915352471420619,-9.660722579353717,10.035540920887321,-9.597790586767893,6.546201499211314,-3.5840771673884273,-0.6273724378492342,2
-2.0816310163663094,3.4012297633897157,-8.667042681458913,4.503580969958437,-11.109483903793267,11.484777907711537,9.066945656777436,-6.81339118908886,-10.493134069340435,9.976184961344122,5.401041509989862,5.670732622822385,2.4481156687845975,-6.822286792119645,-5.1535262803889434,-10.5176692743348,4
-1.326103561618888,8.83221384655614,2.522894541057089,-1.8139483777739294,-7.995914571318822,-4.739112607467266,-8.303093396310501,4.209175968718733,2.4552525494921307,5.124745005243001,-11.797953704586783,9.782509808103706,6.794374612123436,-8.610643531011036,-5.46903225498728,-4.929948487010738,0
-2.9724041560537793,0.42197159843231136,1.4540259997727354,-4.303901505010377,-2.195523276069614,-4.0553190351741835,-6.421437781452184,-4.3071789807482155,-2.3677535507680108,9.139614460787316,-11.345709891779546,8.129060102422217,4.488433399905979,-8.512894460277145,2.0136620364880504,-5.875632339110028,1
-0.8034295118480324,0.2038310377138579,-9.381545454731658,6.716891915718695,-9.048454942225133,6.79333508703195,9.119356032901887,-7.581361926551542,-14.490223619516874,9.629643703990013,2.876401837420785,3.0605836292806865,1.0119379661439796,-4.1667532488257155,-6.054386897138766,-7.536495107733281,4
-4.207069930297362,-1.0937659708662513,2.986028752475643,-4.9785241113339405,6.818450503145594,-5.174743381663497,-2.9519402109571713,-1.7509302658323667,0.10589292988134824,0.8843377794962475,-6.703732842209697,2.3975836962330366,1.726048418555586,-12.583966362608983,2.0198859115850927,-2.329253735615442,1
4.868541128253359,-5.161190862663461,5.651295522379548,3.2071260509478123,12.096839998496622,7.473740294445935,2.156933413577117,10.334545740871357,-6.489342803760801,-5.383343220653444,-9.617125149840405,-4.275064499065606,-0.08170714298200199,-3.189095536852599,5.931500181494115,-0.159652683645362,3
-3.5629395235312358,-3.9259697812623715,-0.5531803416957315,-4.544423661785833,1.0719666397769843,-11.196880455126152,-2.8731067628713456,-4.004515233280944,-3.8033924049350007,-1.4771363053438504,-6.075311619459397,4.7153177599465925,6.001439413610525,-10.213732387065726,0.645366887124315,-5.4175818860666105,1
-1.72816915997209,-0.2295522535504133,-2.7985284953407836,5.131058082085262,-10.610219590171312,11.455834857998568,4.355421061874058,-8.129310154639073,-11.08415728428743,6.197712238639179,7.492597205064478,-0.2550760028291954,5.4831085810949665,-6.956847978683085,-2.347063991635057,-4.40795588591357,4
-2.7005762861513793,-2.8972697097425346,-10.878458310120461,10.224604375324613,-10.35243688514948,7.652276610178786,-0.22023484944005922,-6.902631883320437,-10.458856694617333,8.097961311020395,0.6394508064911544,0.7794263802182231,6.552813520660107,-6.0022817872505305,-6.758566306909255,-4.978833593748053,4
-3.6382417522896686,5.022063767538804,-12.491497545818836,7.077980259009997,-3.170020301211169,10.442824280033703,9.571327794015268,-7.598716743140158,-9.969676392937236,6.39304032506815,-1.4068308214445837,1.6596987911942467,2.683219235258949,-6.4639417702368736,-0.6503026649044097,-6.872527702731072,4
0.4447424094441396,-8.90858985960758,10.817745488693161,4.674078039018534,7.493312032230757,10.029550871181861,2.031576055415583,9.729095815302253,-10.683464800255273,-9.592385111435863,-8.827434316688905,-4.290509273471541,-0.6603675250754988,-4.772790496178456,7.087438531125163,-6.9233897909813225,3
2.9653097099914305,6.993540414810443,2.540574230776161,0.4746880703306766,-12.189366501925788,-8.194497147477849,-10.736159410520255,7.699507381689222,2.8766901743070745,8.851878653960625,-7.212250518618825,7.9559379040838785,4.402816137637541,-4.5234198576682125,-9.664083673409593,-1.7532628882954393,0
0.006534399983351147,7.57205645439045,6.729109116390956,-0.8510974527033133,-5.555116746363063,-3.2761880416311957,-15.017439006954234,5.331284776822511,3.4649805528155255,3.6538380908134274,-8.66044543065568,7.888234076450335,6.865327284690686,-6.142410874914676,-3.4440455017084695,-5.695857694678291,0
-12.606553906722544,6.0290615837972155,12.900359159546776,5.299691239934614,-0.27453592642622526,-8.242134367518617,-0.9200839021515064,1.0332188741213284,-9.033966097493444,1.6502602360180125,-9.249202408845427,4.328612471718467,-4.413663454573239,8.741003542461637,-2.5333123319256323,0.2575660410425584,2
0.6116202990411335,-8.432066325325442,7.49426580803281,3.0558043764478757,8.108953789774565,10.980857704393458,-0.054738376354569684,8.908674103007591,-9.871873323030142,-6.73111535479569,-12.87055725175237,-4.044738957626056,-2.7107176557227644,-3.222299504432844,7.132952466177015,-5.860913778508327,3
-2.359980165044124,3.8174619314832814,-0.3940783254346786,-1.4479661330742442,7.267734008699502,-4.6508489216917095,-3.5338355401913146,-0.06004194891428227,-0.5163807329170526,5.763276836072661,-6.885059946117137,4.193222165352503,-0.19778028761415367,-5.240072433904755,3.400557347379695,-10.087782963259023,1
-3.7816654416291433,2.0696966465405238,-9.677617632696542,10.102081341400929,-3.5305610803623226,10.720022508380886,9.420904307367245,-7.448556865997887,-11.882341573090404,6.411540440918989,5.22449947287209,3.5951766577119457,6.769827409640124,-7.753133260134657,-5.326452367342185,-6.3856362658681025,4
-13.861675755935211,9.048854698024563,4.118111111850695,5.367202450987617,0.20072077297874813,-7.144937991282834,1.5259265178308024,-1.274958847555683,-7.514193122993307,1.0851140668339179,-12.729375485897698,9.66782622619397,-11.585379447006598,1.6757343061701144,-4.986463084340642,1.9846774887343124,2
0.43940267875046723,7.84134699793656,0.35704251350090743,5.357850619354264,-7.165976804282815,-3.7855688133422922,-12.824396903621928,5.825085358114271,2.0354094841596337,4.278903040332764,-10.713473792782061,10.955321874108632,3.97980174255195,-6.109166498987711,-6.06276157657824,-5.045812717784451,0
1.7537332708009012,-3.9217154971074453,7.364457714790548,6.4196915754358965,6.9387535654533865,10.058608104780504,2.336507196101034,9.183614235415934,-10.186646452508082,-4.312761852590134,-3.8836719187116993,-6.013172623305228,-3.075851725329169,-3.9940006791018527,8.54076571302813,-4.263799179351887,3
-3.8204982887521846,10.237722531268117,1.5845593139982377,3.755665759371702,-7.480440686546608,-7.81716161214994,-7.060927836127282,8.434181194213803,1.119884820316476,7.059776064331529,-12.290968433083695,10.938036060600545,8.131605960929395,-6.5270838847194526,-5.548168100252693,-9.459693743894581,0
-5.7321315898510825,12.568549259331613,8.717364570711052,6.282953830462406,-6.1692605540170025,-5.11466560670371,5.348202589472584,3.6560934659513995,-9.75504299605377,-1.0414815453201394,-8.733614771381701,9.802631885890069,-5.363569461868742,1.0680429609453892,-1.5622596559028525,2.2041988299201702,2
1.3225180848640967,-5.307542726683116,9.2469231805989,3.664864465410821,8.325167628911856,3.898060103067197,7.6507158213549635,5.351204704406345,-10.810065668579558,-7.180990762583097,-5.875264909658296,-3.4571208865780774,-5.316793696286515,-1.4371734626287336,8.402251750002293,-1.518846073087083,3
-2.5920150552372427,13.500680786992792,3.345850588637673,2.532639563037978,-6.92068443133315,-3.9091264096557365,-2.5209966919519564,5.996350983197901,0.7987016285686204,6.771853748593589,-7.883581390018173,14.014965357579971,8.108673279323344,-6.651448013402126,-4.886863579127215,-3.560150851474054,0
2.583034260838439,-1.8866313886703745,11.988207728313213,5.735552311471647,7.512505905794465,1.5126730184132295,1.5370372700395711,7.622453460920212,-7.25423447297317,-6.465105819053814,-9.896416870381225,-7.941890711002764,-4.576373779085525,-3.3813917625206886,10.864519260870324,-3.1087469254922726,3
-6.0858869705001615,1.8317013479508455,-7.95046897469988,-4.166978429546258,3.056610826555303,-4.8994474381145885,-6.691846910026982,-2.4585452306177684,-3.192161880808249,6.341978617046066,-8.244890162740365,-0.735563329628319,-0.641247109734723,-7.443151141040902,4.29702482967043,-7.1760689511477045,1
